Ranks,Nesting,Dset,Gset,OMP,PKG_LIMIT,ExecTime
32,DGZ,16,4,12,65,8.0324
32,DGZ,16,4,12,70,7.0122
32,DGZ,16,4,12,75,6.4116
32,DGZ,16,4,12,80,6.21
32,DGZ,16,4,12,85,5.8082
32,DGZ,16,4,12,90,5.6075
32,DGZ,16,4,12,95,5.4072
32,DGZ,16,4,12,100,5.4072
32,DGZ,16,8,12,50,11.2756
32,DGZ,16,8,12,55,10.0468
32,DGZ,16,8,12,60,9.0443
32,DGZ,16,8,12,65,8.4385
32,DGZ,16,8,12,70,7.4137
32,DGZ,16,8,12,75,6.6113
32,DGZ,16,8,12,80,6.4102
32,DGZ,16,8,12,85,6.0083
32,DGZ,16,8,12,90,5.8082
32,DGZ,16,8,12,95,5.6076
32,DGZ,16,8,12,100,5.6073
32,DGZ,16,16,12,50,14.4961
32,DGZ,16,16,12,55,12.4564
32,DGZ,16,16,12,60,11.4413
32,DGZ,16,16,12,65,10.454
32,DGZ,16,16,12,70,9.8215
32,DGZ,16,16,12,75,8.814
32,DGZ,16,16,12,80,8.2128
32,DGZ,16,16,12,85,8.0109
32,DGZ,16,16,12,90,7.8102
32,DGZ,16,16,12,95,7.41
32,DGZ,16,16,12,100,7.4095
32,DGZ,16,32,12,50,20.0611
32,DGZ,16,32,12,55,17.4438
32,DGZ,16,32,12,60,16.0499
32,DGZ,16,32,12,65,14.8312
32,DGZ,16,32,12,70,13.422
32,DGZ,16,32,12,75,12.2185
32,DGZ,16,32,12,80,11.4172
32,DGZ,16,32,12,85,10.8141
32,DGZ,16,32,12,90,10.4131
32,DGZ,16,32,12,95,10.2134
32,DGZ,16,32,12,100,10.2126
32,DGZ,32,1,12,50,19.7288
32,DGZ,32,1,12,55,17.0983
32,DGZ,32,1,12,60,15.2639
32,DGZ,32,1,12,65,14.8685
32,DGZ,32,1,12,70,12.626
32,DGZ,32,1,12,75,11.0197
32,DGZ,32,1,12,80,10.2171
32,DGZ,32,1,12,85,9.8149
32,DGZ,32,1,12,90,9.413
32,DGZ,32,1,12,95,9.4128
32,DGZ,32,1,12,100,9.4125
32,DGZ,32,2,12,50,18.2683
32,DGZ,32,2,12,55,16.1108
32,DGZ,32,2,12,60,14.8768
32,DGZ,32,2,12,65,13.6378
32,DGZ,32,2,12,70,12.2241
32,DGZ,32,2,12,75,11.2186
32,DGZ,32,2,12,80,10.4176
32,DGZ,32,2,12,85,9.814
32,DGZ,32,2,12,90,9.6129
32,DGZ,32,2,12,95,9.414
32,DGZ,32,2,12,100,9.4126
32,DGZ,32,4,12,50,17.8858
32,DGZ,32,4,12,55,15.4797
32,DGZ,32,4,12,60,14.2402
32,DGZ,32,4,12,65,12.8407
32,DGZ,32,4,12,70,11.8218
32,DGZ,32,4,12,75,10.8175
32,DGZ,32,4,12,80,10.0162
32,DGZ,32,4,12,85,9.6133
32,DGZ,32,4,12,90,9.2122
32,DGZ,32,4,12,95,9.2124
32,DGZ,32,4,12,100,9.2126
32,DGZ,32,8,12,50,21.4652
32,DGZ,32,8,12,60,16.8572
32,DGZ,32,8,12,65,15.6358
32,DGZ,32,8,12,70,14.0232
32,DGZ,32,8,12,75,12.8199
32,DGZ,32,8,12,80,12.0189
32,DGZ,32,8,12,85,11.8162
32,DGZ,32,8,12,90,11.2147
32,DGZ,32,8,12,95,10.8144
32,DGZ,32,8,12,100,11.0151
32,DGZ,32,16,12,50,27.0778
32,DGZ,32,16,12,55,24.2702
32,DGZ,32,16,12,60,21.2638
32,DGZ,32,16,12,65,18.462
32,DGZ,32,16,12,70,17.2276
32,DGZ,32,16,12,75,15.6242
32,DGZ,32,16,12,80,14.822
32,DGZ,32,16,12,85,14.2188
32,DGZ,32,16,12,90,13.8178
32,DGZ,32,16,12,95,13.2167
32,DGZ,32,16,12,100,13.2179
32,DGZ,32,32,12,50,36.5131
32,DGZ,32,32,12,55,32.6652
32,DGZ,32,32,12,60,28.6718
32,DGZ,32,32,12,65,25.8665
32,DGZ,32,32,12,70,23.6343
32,DGZ,32,32,12,75,21.6307
32,DGZ,32,32,12,80,20.228
32,DGZ,32,32,12,85,19.6252
32,DGZ,32,32,12,90,19.023
32,DGZ,32,32,12,95,18.023
32,DGZ,32,32,12,100,18.0228
32,DZG,8,1,4,50,6.4411
32,DZG,8,1,4,55,5.023
32,DZG,8,1,4,60,4.0121
32,DZG,8,1,4,65,2.8049
32,DZG,8,1,4,70,2.2026
32,DZG,8,1,4,75,2.2026
32,DZG,8,1,4,80,2.0024
32,DZG,8,1,4,85,2.2044
32,DZG,8,1,4,90,2.2027
32,DZG,8,1,4,95,2.0025
32,DZG,8,1,4,100,2.0024
32,DZG,8,2,4,50,5.6344
32,DZG,8,2,4,55,5.0151
32,DZG,8,2,4,60,3.606
32,DZG,8,2,4,65,2.6032
32,DZG,8,2,4,70,2.2032
32,DZG,8,2,4,75,2.0023
32,DZG,8,2,4,80,2.2028
32,DZG,8,2,4,85,2.2026
32,DZG,8,2,4,90,2.2027
32,DZG,8,2,4,95,2.2026
32,DZG,8,2,4,100,2.0024
32,DZG,8,4,4,50,5.4443
32,DZG,8,4,4,55,4.8117
32,DZG,8,4,4,60,3.2086
32,DZG,8,4,4,65,2.4029
32,DZG,8,4,4,70,2.4029
32,DZG,8,4,4,75,2.2026
32,DZG,8,4,4,80,2.4027
32,DZG,8,4,4,85,2.2026
32,DZG,8,4,4,90,2.4029
32,DZG,8,4,4,95,2.4028
32,DZG,8,4,4,100,2.2025
32,DZG,8,8,4,50,5.6354
32,DZG,8,8,4,55,4.8079
32,DZG,8,8,4,60,3.8094
32,DZG,8,8,4,65,3.2038
32,DZG,8,8,4,70,3.0034
32,DZG,8,8,4,75,2.8033
32,DZG,8,8,4,80,3.0034
32,DZG,8,8,4,85,2.8033
32,DZG,8,8,4,90,2.8031
32,DZG,8,8,4,95,2.8032
32,DZG,8,8,4,100,2.8032
32,DZG,8,16,4,50,6.2272
32,DZG,8,16,4,55,5.6123
32,DZG,8,16,4,60,4.8108
32,DZG,8,16,4,65,4.0046
32,DZG,8,16,4,70,4.0046
32,DZG,8,16,4,75,3.8043
32,DZG,8,16,4,80,3.8044
32,DZG,8,16,4,85,3.8044
32,DZG,8,16,4,90,3.8043
32,DZG,8,16,4,95,3.8045
32,DZG,8,16,4,100,3.8043
32,DZG,8,32,4,50,10.0238
32,DZG,8,32,4,55,9.0112
32,DZG,8,32,4,60,7.8102
32,DZG,8,32,4,65,7.0079
32,DZG,8,32,4,70,7.0079
32,DZG,8,32,4,75,6.8077
32,DZG,8,32,4,80,6.8077
32,DZG,8,32,4,85,7.0078
32,DZG,8,32,4,90,7.0077
32,DZG,8,32,4,95,7.0079
32,DZG,8,32,4,100,6.8076
32,DZG,16,1,4,50,5.8253
32,DZG,16,1,4,55,5.0157
32,DZG,16,1,4,60,3.8058
32,DZG,16,1,4,65,3.2048
32,DZG,16,1,4,70,2.8033
32,DZG,16,1,4,75,2.6032
32,DZG,16,1,4,80,2.8033
32,DZG,16,1,4,85,2.603
32,DZG,16,1,4,90,2.6031
32,DZG,16,1,4,95,2.6031
32,DZG,16,1,4,100,2.8033
32,DZG,16,2,4,50,5.8264
32,DZG,16,2,4,55,4.6169
32,DZG,16,2,4,60,3.8104
32,DZG,16,2,4,65,3.2038
32,DZG,16,2,4,70,2.8033
32,DZG,16,2,4,75,2.8034
32,DZG,16,2,4,80,2.8033
32,DZG,16,2,4,85,2.8032
32,DZG,16,2,4,90,2.8032
32,DZG,16,2,4,95,2.8034
32,DZG,16,2,4,100,2.8033
32,DZG,16,4,4,50,6.2233
32,DZG,16,4,4,55,5.0082
32,DZG,16,4,4,60,4.4056
32,DZG,16,4,4,65,3.6043
32,DZG,16,4,4,70,3.4039
32,DZG,16,4,4,75,3.404
32,DZG,16,4,4,80,3.4039
32,DZG,16,4,4,85,3.4039
32,DZG,16,4,4,90,3.4039
32,DZG,16,4,4,95,3.404
32,DZG,16,4,4,100,3.4039
32,DZG,16,8,4,50,6.6179
32,DZG,16,8,4,55,5.8168
32,DZG,16,8,4,60,5.4114
32,DZG,16,8,4,65,4.4051
32,DZG,16,8,4,70,4.2049
32,DZG,16,8,4,75,4.2048
32,DZG,16,8,4,80,4.2049
32,DZG,16,8,4,85,4.2049
32,DZG,16,8,4,90,4.2048
32,DZG,16,8,4,95,4.205
32,DZG,16,8,4,100,4.2047
32,DZG,16,16,4,50,10.0179
32,DZG,16,16,4,55,8.413
32,DZG,16,16,4,60,7.8094
32,DZG,16,16,4,65,6.8077
32,DZG,16,16,4,70,6.6073
32,DZG,16,16,4,75,6.6074
32,DZG,16,16,4,80,6.4077
32,DZG,16,16,4,85,6.6074
32,DZG,16,16,4,90,6.6074
32,DZG,16,16,4,95,6.6075
32,DZG,16,16,4,100,6.6073
32,DZG,16,32,4,50,16.0245
32,DZG,16,32,4,55,14.2174
32,DZG,16,32,4,60,12.6139
32,DZG,16,32,4,65,12.0132
32,DZG,16,32,4,70,11.8128
32,DZG,16,32,4,75,11.6125
32,DZG,16,32,4,80,11.6126
32,DZG,16,32,4,85,12.0129
32,DZG,16,32,4,90,11.8127
32,DZG,16,32,4,95,12.213
32,DZG,16,32,4,100,11.6127
32,DZG,32,1,4,50,6.4291
32,DZG,32,1,4,55,5.613
32,DZG,32,1,4,60,4.6059
32,DZG,32,1,4,65,4.2061
32,DZG,32,1,4,70,3.8043
32,DZG,32,1,4,75,3.8045
32,DZG,32,1,4,80,3.8044
32,DZG,32,1,4,85,3.8044
32,DZG,32,1,4,90,3.8044
32,DZG,32,1,4,95,3.8045
32,DZG,32,1,4,100,3.8044
32,DZG,32,2,4,50,6.8193
32,DZG,32,2,4,55,6.0116
32,DZG,32,2,4,60,5.2116
32,DZG,32,2,4,65,4.8055
32,DZG,32,2,4,70,4.2049
32,DZG,32,2,4,75,4.2049
32,DZG,32,2,4,80,4.205
32,DZG,32,2,4,85,4.4051
32,DZG,32,2,4,90,4.4051
32,DZG,32,2,4,95,4.2048
32,DZG,32,2,4,100,4.2048
32,DZG,32,4,4,50,7.8317
32,DZG,32,4,4,55,6.8187
32,DZG,32,4,4,60,6.2122
32,DZG,32,4,4,65,5.8065
32,DZG,32,4,4,70,5.206
32,DZG,32,4,4,75,5.206
32,DZG,32,4,4,80,5.206
32,DZG,32,4,4,85,5.2059
32,DZG,32,4,4,90,5.206
32,DZG,32,4,4,95,5.2059
32,DZG,32,4,4,100,5.2061
32,DZG,32,8,4,50,10.4241
32,DZG,32,8,4,55,9.2208
32,DZG,32,8,4,60,8.411
32,DZG,32,8,4,65,7.8086
32,DZG,32,8,4,70,7.4083
32,DZG,32,8,4,75,7.4085
32,DZG,32,8,4,80,7.2081
32,DZG,32,8,4,85,7.4082
32,DZG,32,8,4,90,7.4083
32,DZG,32,8,4,95,7.4082
32,DZG,32,8,4,100,7.4084
32,DZG,32,16,4,50,15.6382
32,DZG,32,16,4,55,13.6266
32,DZG,32,16,4,60,12.8148
32,DZG,32,16,4,65,11.8129
32,DZG,32,16,4,70,11.6124
32,DZG,32,16,4,75,11.2122
32,DZG,32,16,4,80,11.2124
32,DZG,32,16,4,85,11.6127
32,DZG,32,16,4,90,11.4123
32,DZG,32,16,4,95,11.2121
32,DZG,32,16,4,100,11.4124
32,DZG,32,32,4,50,26.6405
32,DZG,32,32,4,55,23.8308
32,DZG,32,32,4,60,22.0239
32,DZG,32,32,4,65,20.4215
32,DZG,32,32,4,70,20.0208
32,DZG,32,32,4,75,20.2213
32,DZG,32,32,4,80,20.0212
32,DZG,32,32,4,85,19.8219
32,DZG,32,32,4,90,20.221
32,DZG,32,32,4,95,20.0207
32,DZG,32,32,4,100,20.2213
32,DZG,8,1,8,50,6.6626
32,DZG,8,1,8,55,6.4489
32,DZG,8,1,8,60,6.0475
32,DZG,8,1,8,65,5.2306
32,DZG,8,1,8,70,3.2048
32,DZG,8,1,8,75,2.2036
32,DZG,8,1,8,80,2.0027
32,DZG,8,1,8,85,2.0027
32,DZG,8,1,8,90,2.0027
32,DZG,8,1,8,95,2.0026
32,DZG,8,1,8,100,2.003
32,DZG,8,2,8,50,6.2491
32,DZG,8,2,8,55,5.8505
32,DZG,8,2,8,60,5.2571
32,DZG,8,2,8,65,4.6402
32,DZG,8,2,8,70,2.8068
32,DZG,8,2,8,75,2.2044
32,DZG,8,2,8,80,2.2031
32,DZG,8,2,8,85,2.0029
32,DZG,8,2,8,90,2.0026
32,DZG,8,2,8,95,1.8025
32,DZG,8,2,8,100,1.8026
32,DZG,8,4,8,50,6.0491
32,DZG,8,4,8,55,5.6452
32,DZG,8,4,8,60,4.8421
32,DZG,8,4,8,65,4.0225
32,DZG,8,4,8,70,2.8057
32,DZG,8,4,8,75,2.4033
32,DZG,8,4,8,80,2.2031
32,DZG,8,4,8,85,2.203
32,DZG,8,4,8,90,2.2029
32,DZG,8,4,8,95,2.0026
32,DZG,8,4,8,100,2.0025
32,DZG,8,8,8,50,6.2383
32,DZG,8,8,8,55,5.8216
32,DZG,8,8,8,60,5.0253
32,DZG,8,8,8,65,4.2265
32,DZG,8,8,8,70,3.4056
32,DZG,8,8,8,75,2.804
32,DZG,8,8,8,80,2.6035
32,DZG,8,8,8,85,2.6034
32,DZG,8,8,8,90,2.6033
32,DZG,8,8,8,95,2.6033
32,DZG,8,8,8,100,2.403
32,DZG,8,16,8,50,6.8393
32,DZG,8,16,8,55,6.0393
32,DZG,8,16,8,60,5.6292
32,DZG,8,16,8,65,5.2221
32,DZG,8,16,8,70,4.4062
32,DZG,8,16,8,75,3.8051
32,DZG,8,16,8,80,3.6047
32,DZG,8,16,8,85,3.6046
32,DZG,8,16,8,90,3.4043
32,DZG,8,16,8,95,3.4043
32,DZG,8,16,8,100,3.4043
32,DZG,8,32,8,50,10.6351
32,DZG,8,32,8,55,9.8384
32,DZG,8,32,8,60,9.0305
32,DZG,8,32,8,65,8.4127
32,DZG,8,32,8,70,7.4107
32,DZG,8,32,8,75,6.8085
32,DZG,8,32,8,80,6.408
32,DZG,8,32,8,85,6.2076
32,DZG,8,32,8,90,6.2076
32,DZG,8,32,8,95,6.2076
32,DZG,8,32,8,100,6.2076
32,DZG,16,1,8,50,6.8526
32,DZG,16,1,8,55,6.2275
32,DZG,16,1,8,60,5.242
32,DZG,16,1,8,65,4.6252
32,DZG,16,1,8,70,3.2059
32,DZG,16,1,8,75,2.8041
32,DZG,16,1,8,80,2.6035
32,DZG,16,1,8,85,2.6034
32,DZG,16,1,8,90,2.4031
32,DZG,16,1,8,95,3.0038
32,DZG,16,1,8,100,2.4032
32,DZG,16,2,8,50,6.4373
32,DZG,16,2,8,55,5.8274
32,DZG,16,2,8,60,5.036
32,DZG,16,2,8,65,4.0166
32,DZG,16,2,8,75,2.804
32,DZG,16,2,8,80,2.8039
32,DZG,16,2,8,85,3.0041
32,DZG,16,2,8,90,2.4031
32,DZG,16,2,8,95,2.6033
32,DZG,16,2,8,100,2.403
32,DZG,16,4,8,50,6.6348
32,DZG,16,4,8,55,5.84
32,DZG,16,4,8,60,5.043
32,DZG,16,4,8,65,4.8245
32,DZG,16,4,8,70,4.0072
32,DZG,16,4,8,75,3.4045
32,DZG,16,4,8,80,3.2042
32,DZG,16,4,8,85,3.2042
32,DZG,16,4,8,90,3.2041
32,DZG,16,4,8,95,3.004
32,DZG,16,4,8,100,3.0039
32,DZG,16,8,8,50,7.226
32,DZG,16,8,8,55,6.4399
32,DZG,16,8,8,60,5.8411
32,DZG,16,8,8,65,5.4249
32,DZG,16,8,8,70,4.8068
32,DZG,16,8,8,75,4.2058
32,DZG,16,8,8,80,4.0053
32,DZG,16,8,8,85,4.005
32,DZG,16,8,8,90,3.8047
32,DZG,16,8,8,95,3.8048
32,DZG,16,8,8,100,3.8047
32,DZG,16,16,8,50,10.2345
32,DZG,16,16,8,55,9.4439
32,DZG,16,16,8,60,8.8391
32,DZG,16,16,8,65,8.0225
32,DZG,16,16,8,70,7.2103
32,DZG,16,16,8,75,6.6085
32,DZG,16,16,8,80,6.0075
32,DZG,16,16,8,85,6.0072
32,DZG,16,16,8,90,6.2077
32,DZG,16,16,8,95,6.0075
32,DZG,16,16,8,100,6.0075
32,DZG,16,32,8,50,18.6512
32,DZG,16,32,8,55,16.8371
32,DZG,16,32,8,60,15.2329
32,DZG,16,32,8,65,13.6187
32,DZG,16,32,8,70,12.6163
32,DZG,16,32,8,75,11.614
32,DZG,16,32,8,80,11.0136
32,DZG,16,32,8,85,10.8128
32,DZG,16,32,8,90,11.0132
32,DZG,16,32,8,95,11.0132
32,DZG,16,32,8,100,10.8128
32,DZG,32,1,8,50,7.0546
32,DZG,32,1,8,55,6.4242
32,DZG,32,1,8,60,6.0272
32,DZG,32,1,8,65,5.4112
32,DZG,32,1,8,70,4.2075
32,DZG,32,1,8,75,4.0054
32,DZG,32,1,8,80,3.6048
32,DZG,32,1,8,85,3.8049
32,DZG,32,1,8,90,3.6048
32,DZG,32,1,8,95,3.6047
32,DZG,32,1,8,100,3.6047
32,DZG,32,2,8,50,7.4439
32,DZG,32,2,8,55,6.8385
32,DZG,32,2,8,60,6.4314
32,DZG,32,2,8,65,6.0355
32,DZG,32,2,8,70,4.809
32,DZG,32,2,8,75,4.4062
32,DZG,32,2,8,80,4.6058
32,DZG,32,2,8,85,4.2054
32,DZG,32,2,8,90,4.2053
32,DZG,32,2,8,95,4.0051
32,DZG,32,2,8,100,4.0053
32,DZG,32,4,8,50,8.4316
32,DZG,32,4,8,55,7.6288
32,DZG,32,4,8,60,7.0317
32,DZG,32,4,8,65,6.62
32,DZG,32,4,8,70,6.009
32,DZG,32,4,8,75,5.2066
32,DZG,32,4,8,80,5.2067
32,DZG,32,4,8,85,5.0064
32,DZG,32,4,8,90,5.0062
32,DZG,32,4,8,95,5.0063
32,DZG,32,4,8,100,4.8062
32,DZG,32,8,8,50,11.4522
32,DZG,32,8,8,55,10.2456
32,DZG,32,8,8,60,9.6256
32,DZG,32,8,8,65,9.0447
32,DZG,32,8,8,70,8.211
32,DZG,32,8,8,75,7.4098
32,DZG,32,8,8,80,7.0089
32,DZG,32,8,8,85,7.0087
32,DZG,32,8,8,90,7.0088
32,DZG,32,8,8,95,6.8087
32,DZG,32,8,8,100,7.0087
32,DZG,32,16,8,50,17.654
32,DZG,32,16,8,55,15.834
32,DZG,32,16,8,60,14.8373
32,DZG,32,16,8,65,13.8419
32,DZG,32,16,8,70,12.4169
32,DZG,32,16,8,75,11.4138
32,DZG,32,16,8,80,10.8131
32,DZG,32,16,8,85,10.8129
32,DZG,32,16,8,90,10.8133
32,DZG,32,16,8,95,10.8129
32,DZG,32,16,8,100,10.613
32,DZG,32,32,8,50,32.2589
32,DZG,32,32,8,55,28.0725
32,DZG,32,32,8,60,25.4412
32,DZG,32,32,8,65,23.6382
32,DZG,32,32,8,70,21.8279
32,DZG,32,32,8,75,20.6243
32,DZG,32,32,8,80,19.6227
32,DZG,32,32,8,85,19.6226
32,DZG,32,32,8,90,19.2222
32,DZG,32,32,8,95,19.4223
32,DZG,32,32,8,100,19.2223
32,DZG,8,1,10,50,7.0325
32,DZG,8,1,10,55,6.6727
32,DZG,8,1,10,60,6.2631
32,DZG,8,1,10,65,5.8485
32,DZG,8,1,10,70,3.6096
32,DZG,8,1,10,75,2.6043
32,DZG,8,1,10,80,2.2048
32,DZG,8,1,10,85,2.2033
32,DZG,8,1,10,90,2.0031
32,DZG,8,1,10,95,1.8026
32,DZG,8,1,10,100,1.8025
32,DZG,8,2,10,50,6.2476
32,DZG,8,2,10,55,6.0476
32,DZG,8,2,10,60,5.4307
32,DZG,8,2,10,65,4.8522
32,DZG,8,2,10,70,3.4101
32,DZG,8,2,10,75,2.4048
32,DZG,8,2,10,80,2.0033
32,DZG,8,2,10,85,2.0032
32,DZG,8,2,10,90,1.8025
32,DZG,8,2,10,95,1.8025
32,DZG,8,2,10,100,1.8026
32,DZG,8,4,10,50,5.8527
32,DZG,8,4,10,55,5.6351
32,DZG,8,4,10,60,5.4512
32,DZG,8,4,10,65,4.2507
32,DZG,8,4,10,70,3.0081
32,DZG,8,4,10,75,2.4047
32,DZG,8,4,10,80,2.2033
32,DZG,8,4,10,85,2.2034
32,DZG,8,4,10,90,2.0027
32,DZG,8,4,10,95,2.0028
32,DZG,8,4,10,100,2.0029
32,DZG,8,8,10,50,6.234
32,DZG,8,8,10,55,5.8473
32,DZG,8,8,10,60,5.4421
32,DZG,8,8,10,65,4.4208
32,DZG,8,8,10,70,3.6084
32,DZG,8,8,10,75,3.0046
32,DZG,8,8,10,80,2.8043
32,DZG,8,8,10,85,2.8038
32,DZG,8,8,10,90,2.6035
32,DZG,8,8,10,95,2.6035
32,DZG,8,8,10,100,2.4033
32,DZG,8,16,10,50,6.8263
32,DZG,8,16,10,55,6.0333
32,DZG,8,16,10,60,5.8208
32,DZG,8,16,10,65,5.2338
32,DZG,8,16,10,70,4.6099
32,DZG,8,16,10,75,4.2069
32,DZG,8,16,10,80,3.8054
32,DZG,8,16,10,85,3.6052
32,DZG,8,16,10,90,3.4047
32,DZG,8,16,10,95,3.4045
32,DZG,8,16,10,100,3.2043
32,DZG,8,32,10,50,11.2251
32,DZG,8,32,10,55,10.0252
32,DZG,8,32,10,60,9.0383
32,DZG,8,32,10,65,8.6332
32,DZG,8,32,10,70,7.6145
32,DZG,8,32,10,75,7.212
32,DZG,8,32,10,80,6.809
32,DZG,8,32,10,85,6.2081
32,DZG,8,32,10,90,6.2082
32,DZG,8,32,10,95,6.2082
32,DZG,8,32,10,100,6.0079
32,DZG,16,1,10,50,6.8598
32,DZG,16,1,10,55,6.6437
32,DZG,16,1,10,60,6.0455
32,DZG,16,1,10,65,5.2231
32,DZG,16,1,10,70,3.6094
32,DZG,16,1,10,75,2.8056
32,DZG,16,1,10,80,2.6039
32,DZG,16,1,10,85,2.6038
32,DZG,16,1,10,90,2.4033
32,DZG,16,1,10,95,2.4032
32,DZG,16,1,10,100,2.4035
32,DZG,16,2,10,50,6.0581
32,DZG,16,2,10,55,5.6429
32,DZG,16,2,10,60,5.2458
32,DZG,16,2,10,65,4.6435
32,DZG,16,2,10,70,3.6088
32,DZG,16,2,10,75,3.0053
32,DZG,16,2,10,80,2.8047
32,DZG,16,2,10,85,2.8041
32,DZG,16,2,10,90,2.6038
32,DZG,16,2,10,95,2.6035
32,DZG,16,2,10,100,2.4033
32,DZG,16,4,10,50,6.2201
32,DZG,16,4,10,55,6.0266
32,DZG,16,4,10,60,5.4379
32,DZG,16,4,10,65,4.6355
32,DZG,16,4,10,70,4.007
32,DZG,16,4,10,75,3.6058
32,DZG,16,4,10,80,3.4049
32,DZG,16,4,10,85,3.2046
32,DZG,16,4,10,90,3.0041
32,DZG,16,4,10,95,3.004
32,DZG,16,4,10,100,3.0041
32,DZG,16,8,10,50,7.2423
32,DZG,16,8,10,55,6.6499
32,DZG,16,8,10,60,6.4428
32,DZG,16,8,10,65,5.6331
32,DZG,16,8,10,70,4.8089
32,DZG,16,8,10,75,4.407
32,DZG,16,8,10,80,4.2062
32,DZG,16,8,10,85,4.0054
32,DZG,16,8,10,90,3.8053
32,DZG,16,8,10,95,3.8051
32,DZG,16,8,10,100,3.8051
32,DZG,16,16,10,50,11.0214
32,DZG,16,16,10,55,9.8256
32,DZG,16,16,10,60,9.0342
32,DZG,16,16,10,65,8.2302
32,DZG,16,16,10,70,7.412
32,DZG,16,16,10,75,6.8097
32,DZG,16,16,10,80,6.4089
32,DZG,16,16,10,85,6.2081
32,DZG,16,16,10,90,6.0077
32,DZG,16,16,10,95,5.8078
32,DZG,16,16,10,100,5.8078
32,DZG,16,32,10,50,19.4691
32,DZG,16,32,10,55,17.0807
32,DZG,16,32,10,60,16.05
32,DZG,16,32,10,65,14.4462
32,DZG,16,32,10,70,13.2186
32,DZG,16,32,10,75,12.2172
32,DZG,16,32,10,80,11.6154
32,DZG,16,32,10,85,11.4143
32,DZG,16,32,10,90,10.8136
32,DZG,16,32,10,95,11.0139
32,DZG,16,32,10,100,10.8136
32,DZG,32,1,10,50,7.2541
32,DZG,32,1,10,55,6.4416
32,DZG,32,1,10,60,6.2469
32,DZG,32,1,10,65,5.8441
32,DZG,32,1,10,70,4.4112
32,DZG,32,1,10,75,4.0073
32,DZG,32,1,10,80,3.8059
32,DZG,32,1,10,85,3.8055
32,DZG,32,1,10,90,3.605
32,DZG,32,1,10,95,3.6051
32,DZG,32,1,10,100,3.4049
32,DZG,32,2,10,50,7.6406
32,DZG,32,2,10,55,6.8282
32,DZG,32,2,10,60,6.2201
32,DZG,32,2,10,65,6.0347
32,DZG,32,2,10,70,5.2113
32,DZG,32,2,10,75,4.6075
32,DZG,32,2,10,80,4.4063
32,DZG,32,2,10,85,4.4061
32,DZG,32,2,10,90,4.2057
32,DZG,32,2,10,95,4.2057
32,DZG,32,2,10,100,4.0056
32,DZG,32,4,10,50,8.8487
32,DZG,32,4,10,55,8.2684
32,DZG,32,4,10,60,7.8266
32,DZG,32,4,10,65,7.0245
32,DZG,32,4,10,70,6.0123
32,DZG,32,4,10,75,5.6088
32,DZG,32,4,10,80,5.2074
32,DZG,32,4,10,85,5.207
32,DZG,32,4,10,90,5.0067
32,DZG,32,4,10,95,4.8065
32,DZG,32,4,10,100,4.8066
32,DZG,32,8,10,50,12.0435
32,DZG,32,8,10,55,10.8378
32,DZG,32,8,10,60,10.2394
32,DZG,32,8,10,65,9.4357
32,DZG,32,8,10,70,8.4141
32,DZG,32,8,10,75,7.8119
32,DZG,32,8,10,80,7.4106
32,DZG,32,8,10,85,7.2097
32,DZG,32,8,10,90,7.0097
32,DZG,32,8,10,95,7.0093
32,DZG,32,8,10,100,7.0094
32,DZG,32,16,10,50,19.0784
32,DZG,32,16,10,55,17.4768
32,DZG,32,16,10,60,15.644
32,DZG,32,16,10,65,14.224
32,DZG,32,16,10,70,13.0203
32,DZG,32,16,10,75,12.0167
32,DZG,32,16,10,80,11.4152
32,DZG,32,16,10,85,10.8136
32,DZG,32,16,10,90,10.6135
32,DZG,32,16,10,95,10.6136
32,DZG,32,16,10,100,10.6139
32,DZG,32,32,10,50,35.1246
32,DZG,32,32,10,55,30.4638
32,DZG,32,32,10,60,28.2608
32,DZG,32,32,10,65,25.0361
32,DZG,32,32,10,70,23.0324
32,DZG,32,32,10,75,21.4295
32,DZG,32,32,10,80,20.6264
32,DZG,32,32,10,85,19.6251
32,DZG,32,32,10,90,19.6242
32,DZG,32,32,10,95,19.4243
32,DZG,32,32,10,100,19.4249
32,DZG,8,1,12,50,6.8471
32,DZG,8,1,12,55,6.6601
32,DZG,8,1,12,60,6.2489
32,DZG,8,1,12,65,6.0474
32,DZG,8,1,12,70,3.8116
32,DZG,8,1,12,75,2.6052
32,DZG,8,1,12,80,2.4051
32,DZG,8,1,12,85,2.2042
32,DZG,8,1,12,90,2.0028
32,DZG,8,1,12,95,1.8026
32,DZG,8,1,12,100,1.8028
32,DZG,8,2,12,50,6.2616
32,DZG,8,2,12,55,5.8669
32,DZG,8,2,12,60,5.8415
32,DZG,8,2,12,65,5.4272
32,DZG,8,2,12,70,3.4085
32,DZG,8,2,12,75,2.4056
32,DZG,8,2,12,80,2.2046
32,DZG,8,2,12,85,2.2041
32,DZG,8,2,12,90,2.0029
32,DZG,8,2,12,95,1.8029
32,DZG,8,2,12,100,1.8027
32,DZG,8,4,12,50,5.6354
32,DZG,8,4,12,55,5.6486
32,DZG,8,4,12,60,5.4432
32,DZG,8,4,12,65,5.0468
32,DZG,8,4,12,70,3.2082
32,DZG,8,4,12,75,2.6056
32,DZG,8,4,12,80,2.4044
32,DZG,8,4,12,85,2.4044
32,DZG,8,4,12,90,2.2032
32,DZG,8,4,12,95,2.0028
32,DZG,8,4,12,100,2.003
